#Sequence name  length  apparent source
scaffold21575	5884	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2159	8501	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21591	2379	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21632	3238	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21638	3960	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21647	3067	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21653	7567	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21663	6669	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21678	3818	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21693	602	vector/etc-not_cleaned
scaffold21717	3492	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21718	7084	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21722	2256	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21725	581	vector/etc-not_cleaned
scaffold21731	3382	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21760	543	vector/etc-not_cleaned
scaffold21784	1054	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21789	2380	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21793	5058	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21825	12218	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21827	1139	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21844	2152	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21846	692	vector/etc-not_cleaned
scaffold21858	3925	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21865	811	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21869	1252	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21871	4608	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21872	4790	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21875	2570	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21879	555	vector/etc-not_cleaned
scaffold21884	8046	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21888	5039	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21891	5930	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21902	6934	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21903	4734	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21914	2878	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21920	2322	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21923	8727	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21926	2215	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21942	4780	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21950	2950	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21953	748	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21956	3821	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21958	4340	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21963	3359	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21968	4048	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21975	6048	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21994	3727	Enterobacter cloacae EcWSU1-not_cleaned
scaffold21997	807	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22005	603	vector/etc-not_cleaned
scaffold22006	3025	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22015	1859	vector/etc-not_cleaned
scaffold22019	1515	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22027	10691	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22028	562	vector/etc-not_cleaned
scaffold22030	2723	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22031	533	vector/etc-not_cleaned
scaffold22036	1265	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22043	707	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22050	3674	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22051	746	vector/etc-not_cleaned
scaffold22056	2660	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22063	2397	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22070	5871	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22074	2685	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22079	5226	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22086	1432	Agrobacterium fabacearum-not_cleaned
scaffold22089	2173	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22099	3663	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22106	2106	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22108	3160	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22111	3792	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22126	590	vector/etc-not_cleaned
scaffold2217	1027	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2219	6700	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22227	1939	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22229	1739	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22234	544	vector/etc-not_cleaned
scaffold22247	3185	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22264	1573	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22265	585	vector/etc-not_cleaned
scaffold22282	569	vector/etc-not_cleaned
scaffold22321	3448	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22349	7715	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22356	3557	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22366	536	vector/etc-not_cleaned
scaffold22376	1569	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22386	2598	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22397	2214	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22405	2504	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22406	688	vector/etc-not_cleaned
scaffold22413	7549	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22416	1019	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22419	4744	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22420	1177	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22422	765	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22423	583	vector/etc-not_cleaned
scaffold22429	547	vector/etc-not_cleaned
scaffold22438	1223	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22447	3640	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22454	7121	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22455	585	vector/etc-not_cleaned
scaffold22464	4440	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22479	1896	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22480	6231	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22495	3053	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22564	6377	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22586	2092	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22606	2342	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22643	9665	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22659	4127	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22730	5854	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22732	3276	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22736	3222	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22739	2495	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22743	9047	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22758	3397	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22761	875	Ralstonia pickettii 12J-not_cleaned
scaffold22771	262	vector/etc-not_cleaned
scaffold22772	834	Azospirillum lipoferum 4B-not_cleaned
scaffold22776	2556	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22792	10831	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2280	11027	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22806	1961	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22815	687	vector/etc-not_cleaned
scaffold22818	2127	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22819	4437	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22827	3875	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22832	6358	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2284	1167	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22846	3262	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2288	5742	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22891	6216	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22907	7188	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22914	8471	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22933	5169	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22934	4958	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22959	597	vector/etc-not_cleaned
scaffold22964	3581	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22971	4442	Enterobacter cloacae EcWSU1-not_cleaned
scaffold22992	688	vector/etc-not_cleaned
scaffold2300	14284	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23001	5018	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23012	3161	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23018	1018	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23019	293	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23032	2482	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23054	5923	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23064	3527	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23070	4509	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23072	5691	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23083	648	vector/etc-not_cleaned
scaffold23086	6085	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23146	1024	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23147	1580	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23156	2769	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23157	4249	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23159	4668	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23168	3575	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23178	371	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23188	1378	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23220	2294	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23225	2081	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23229	1712	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23241	2106	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23243	568	vector/etc-not_cleaned
scaffold23244	3685	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23247	1802	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23252	935	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23258	3221	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23350	6893	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23377	1887	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23389	5080	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23390	5685	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23399	2459	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23410	3442	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23427	9568	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23433	4065	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23438	4829	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23443	2546	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23447	622	vector/etc-not_cleaned
scaffold23452	2456	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23520	1661	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23526	566	vector/etc-not_cleaned
scaffold23529	879	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23533	4683	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23534	2958	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23539	1078	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23540	787	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23542	599	vector/etc-not_cleaned
scaffold23560	2653	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23562	6826	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23565	3181	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23592	3969	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23602	817	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23611	2194	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23634	4415	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23646	3712	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23658	3457	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23684	884	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23690	2113	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23717	1114	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23740	3361	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23746	563	vector/etc-not_cleaned
scaffold23747	720	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23756	3490	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23780	1745	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23795	499	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23835	553	vector/etc-not_cleaned
scaffold23856	597	vector/etc-not_cleaned
scaffold23882	1194	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23889	4723	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23917	9462	Enterobacter cloacae EcWSU1-not_cleaned
scaffold23920	666	vector/etc-not_cleaned
scaffold23951	581	vector/etc-not_cleaned
scaffold23977	2252	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2400	2614	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24000	671	vector/etc-not_cleaned
scaffold24011	4060	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24058	589	vector/etc-not_cleaned
scaffold24074	3463	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24114	1951	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24177	11074	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24224	652	vector/etc-not_cleaned
scaffold24238	6286	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24246	3985	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24258	2656	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24274	624	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24312	1180	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24327	1624	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24350	6256	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24354	2972	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24367	3526	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24372	6367	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24393	7837	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24445	4278	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24446	1497	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2445	961	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24455	1210	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24466	3633	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24471	7402	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24477	4933	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24478	3897	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24485	767	vector/etc-not_cleaned
scaffold24493	8480	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24497	3226	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24501	3252	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24502	2157	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24503	4859	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24509	10771	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24520	8626	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24523	5512	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24525	2415	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24533	552	vector/etc-not_cleaned
scaffold24534	2340	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24542	5388	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24545	610	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24566	2333	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24573	721	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24587	3161	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24594	2853	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24630	3750	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24644	2181	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24670	7588	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24673	559	vector/etc-not_cleaned
scaffold24678	11630	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24684	2260	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24715	6830	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24842	9181	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2485	4390	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24888	3059	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24895	579	vector/etc-not_cleaned
scaffold24913	1244	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24945	651	Azospirillum lipoferum 4B-not_cleaned
scaffold24967	1832	Enterobacter cloacae EcWSU1-not_cleaned
scaffold24974	547	vector/etc-not_cleaned
scaffold24977	623	vector/etc-not_cleaned
scaffold25004	3395	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25013	955	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25017	4337	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25125	665	vector/etc-not_cleaned
scaffold25135	10244	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25136	531	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25156	3626	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25162	597	vector/etc-not_cleaned
scaffold25183	671	Clostridium beijerinckii NCIMB 8052-not_cleaned
scaffold25200	3185	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25203	2557	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25220	991	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25243	2973	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25256	864	vector/etc-not_cleaned
scaffold25404	15462	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25467	4271	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25472	2219	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25513	387	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25572	3676	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25632	1296	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25642	3406	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25679	7881	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25684	5093	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25699	2499	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25715	3254	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25722	849	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25742	3431	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25745	1576	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25746	2549	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25753	1336	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25775	2400	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25823	2412	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25831	4966	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25832	3283	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25892	1446	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25893	6228	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25906	2030	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25926	606	vector/etc-not_cleaned
scaffold25945	5671	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25949	4185	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25950	2127	Enterobacter cloacae EcWSU1-not_cleaned
scaffold25963	2806	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26002	2453	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26005	384	Azospirillum lipoferum 4B-not_cleaned
scaffold2601	555	vector/etc-not_cleaned
scaffold2603	637	vector/etc-not_cleaned
scaffold26056	1525	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26099	4539	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2611	14827	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26115	2482	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26120	2227	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2614	3173	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26145	4084	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26171	585	vector/etc-not_cleaned
scaffold26172	14756	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26199	4675	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26206	1297	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26247	4257	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26302	2817	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26315	2294	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26320	2708	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26359	3895	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26368	7674	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26369	3994	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26390	2898	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26394	5683	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26400	3010	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26402	4059	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26421	639	vector/etc-not_cleaned
scaffold26427	4697	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26452	2788	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26454	1273	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26466	5201	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26495	4422	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26499	2392	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26501	3477	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26527	2007	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26533	6781	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26537	2824	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26540	2396	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26556	3854	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26561	5031	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26564	5530	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26566	1894	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26569	5242	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26591	1313	Cupriavidus metallidurans CH34-not_cleaned
scaffold26598	721	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26617	1793	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2662	4273	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26621	4013	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26645	1202	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26658	2186	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26672	3643	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26677	12039	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26688	3414	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26690	3910	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26700	3978	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26701	1487	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26703	3388	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26718	1659	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26725	5606	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26727	2632	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26732	6097	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26737	2417	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26761	4308	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26762	5484	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26834	466	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26838	5742	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26842	4861	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26846	6507	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26847	3573	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26850	3386	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26851	9688	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26854	6166	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26874	681	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26892	4588	Enterobacter cloacae EcWSU1-not_cleaned
scaffold26915	637	vector/etc-not_cleaned
scaffold26993	1487	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27020	7110	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27021	3559	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27033	1738	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27050	588	vector/etc-not_cleaned
scaffold27051	550	vector/etc-not_cleaned
scaffold27059	1470	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27074	743	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27090	5159	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27113	2139	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27115	804	vector/etc-not_cleaned
scaffold27118	3143	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27135	4093	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27138	1098	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27143	5146	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27144	15358	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27153	7288	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27163	4015	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27167	902	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27169	1902	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27170	1530	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27171	2272	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27172	3385	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27175	5357	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27178	3587	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27181	586	vector/etc-not_cleaned
scaffold2720	1009	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27233	1232	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27243	2674	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27248	4381	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27253	1695	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27293	765	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27297	408	vector/etc-not_cleaned
scaffold27307	2763	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27312	6038	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27314	943	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27328	3841	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27330	2222	Enterobacter cloacae EcWSU1-not_cleaned
